Session Key,Result,Decline Type,Original Transaction Amount,Transaction Amount,Status Code,Response Message,Transaction Time,Transaction Reversal,Date and Time
0SZHPXZ0UR,success,,627091.68,-514726.25,0,Transaction Approved,2023-09-29 00:13:03.499026,yes,2023-09-29 00:13:03
7OBDKHV22H,success,,603130.69,603130.69,000,Transaction Approved,2023-09-28 21:10:03.499041,no,2023-09-28 21:10:03
6J69B5RH7X,success,,278726.3,278726.3,0,Transaction Approved,2023-09-28 22:11:03.499055,no,2023-09-28 22:11:03
YIL6W1V504,success,,668605.88,-480005.61,00,Transaction Approved,2023-09-28 15:28:03.499069,yes,2023-09-28 15:28:03
B3JEHQ4DAS,failure,business,395252.16,395252.16,500,,2023-09-28 14:56:03.499089,no,2023-09-28 14:56:03
X0QTQHMSDP,success,,328378.3,328378.3,0,Transaction Approved,2023-09-29 01:04:03.499104,no,2023-09-29 01:04:03
77N51SCMDG,failure,business,733832.34,733832.34,500,,2023-09-29 03:43:03.499119,no,2023-09-29 03:43:03
2HKUUXZ3OR,failure,business,127586.64,-96403.55,500,,2023-09-29 09:27:03.499134,yes,2023-09-29 09:27:03
0VH18N6J4P,failure,business,850343.86,850343.86,600,,2023-09-29 00:06:03.499151,no,2023-09-29 00:06:03
01XANHRJDN,success,,158663.74,158663.74,0,Transaction Approved,2023-09-28 17:51:03.499165,no,2023-09-28 17:51:03
Q34KIS57XA,failure,technical,269584.6,269584.6,100,,2023-09-29 05:56:03.499182,no,2023-09-29 05:56:03
6ER5ZQXA00,success,,228966.35,-26663.3,00,Transaction Approved,2023-09-28 19:11:03.499196,yes,2023-09-28 19:11:03
A3MTHHFDDR,success,,503409.75,-273540.96,0,Transaction Approved,2023-09-29 00:03:03.499211,yes,2023-09-29 00:03:03
FR572SHTF1,success,,60553.29,60553.29,000,Transaction Approved,2023-09-29 03:08:03.499226,no,2023-09-29 03:08:03
EMHWFRS42A,success,,859257.96,-448399.34,000,Transaction Approved,2023-09-28 23:18:03.499240,yes,2023-09-28 23:18:03
WDC5C6JISS,failure,business,676030.37,-142966.37,400,,2023-09-29 05:28:03.499257,yes,2023-09-29 05:28:03
CSNQGYHVX7,failure,technical,861951.5,861951.5,100,,2023-09-28 12:32:03.499274,no,2023-09-28 12:32:03
GQHQ80T0WQ,success,,606394.87,-141706.55,00,Transaction Approved,2023-09-28 21:06:03.499288,yes,2023-09-28 21:06:03
GDSEU0OG1O,failure,business,990078.25,-840586.89,600,,2023-09-29 03:59:03.499304,yes,2023-09-29 03:59:03
U5IO5HHBYK,failure,technical,101149.82,-42229.38,300,,2023-09-29 02:52:03.499320,yes,2023-09-29 02:52:03
4KFM4PFS5R,failure,business,588247.92,588247.92,500,,2023-09-28 19:07:03.499337,no,2023-09-28 19:07:03
XYWMO7F7N6,success,,241051.22,-215280.99,00,Transaction Approved,2023-09-28 21:48:03.499351,yes,2023-09-28 21:48:03
4XJC3MSA81,failure,technical,845941.96,-269770.3,100,,2023-09-29 09:28:03.499368,yes,2023-09-29 09:28:03
ECO9IHD2SD,failure,technical,946177.42,946177.42,200,,2023-09-28 14:12:03.499384,no,2023-09-28 14:12:03
BSQVO1C3P3,failure,technical,540966.99,540966.99,200,,2023-09-29 09:32:03.499399,no,2023-09-29 09:32:03
1GWSVJKNR6,success,,705167.7,-604223.99,000,Transaction Approved,2023-09-29 01:10:03.499414,yes,2023-09-29 01:10:03
U87AYSGFMZ,failure,technical,581506.82,-300258.9,100,,2023-09-29 05:56:03.499430,yes,2023-09-29 05:56:03
CBAONAVH8U,success,,94270.39,-15605.42,00,Transaction Approved,2023-09-29 05:08:03.499445,yes,2023-09-29 05:08:03
Y20W4Y8EWK,success,,482079.66,482079.66,000,Transaction Approved,2023-09-28 21:13:03.499461,no,2023-09-28 21:13:03
DD7855HKTP,success,,214328.79,-107433.99,00,Transaction Approved,2023-09-28 13:24:03.499475,yes,2023-09-28 13:24:03
6ZO3H548BE,failure,business,336047.98,-100899.17,400,,2023-09-29 05:00:03.499491,yes,2023-09-29 05:00:03
08JXYKKBC9,success,,963220.52,963220.52,00,Transaction Approved,2023-09-29 10:37:03.499506,no,2023-09-29 10:37:03
P5J5JVNAZD,failure,business,426809.48,-52865.49,600,,2023-09-28 17:11:03.499521,yes,2023-09-28 17:11:03
8QE6VWPPVE,success,,715788.48,715788.48,000,Transaction Approved,2023-09-29 05:04:03.499537,no,2023-09-29 05:04:03
JVY64UT4PV,success,,687486.73,-261418.04,0,Transaction Approved,2023-09-28 16:38:03.499552,yes,2023-09-28 16:38:03
GPVV9OJN5D,success,,491667.93,-116420.13,000,Transaction Approved,2023-09-29 04:57:03.499567,yes,2023-09-29 04:57:03
F53OJ65F7N,failure,business,123381.8,-26173.59,400,,2023-09-28 14:22:03.499583,yes,2023-09-28 14:22:03
BNWQ5BIJZR,failure,business,899918.87,899918.87,500,,2023-09-29 04:43:03.499599,no,2023-09-29 04:43:03
LGVHQU394P,failure,technical,872125.5,872125.5,100,,2023-09-29 06:09:03.499615,no,2023-09-29 06:09:03
T58A13V2S7,failure,business,26761.2,26761.2,400,,2023-09-29 10:57:03.499630,no,2023-09-29 10:57:03
88UIBHBK6R,failure,technical,237885.42,237885.42,200,,2023-09-28 18:21:03.499646,no,2023-09-28 18:21:03
MZMEMGCYCY,failure,technical,926495.77,-604035.53,100,,2023-09-29 03:40:03.499661,yes,2023-09-29 03:40:03
NHWPMWSN6N,failure,technical,763268.0,763268.0,100,,2023-09-28 19:34:03.499678,no,2023-09-28 19:34:03
2T10PXZD02,success,,530435.27,-220359.32,000,Transaction Approved,2023-09-29 04:17:03.499692,yes,2023-09-29 04:17:03
O32XR0IKMP,success,,997405.52,997405.52,00,Transaction Approved,2023-09-29 01:56:03.499708,no,2023-09-29 01:56:03
J2TH36O9GG,failure,business,390383.06,390383.06,600,,2023-09-29 07:15:03.499727,no,2023-09-29 07:15:03
7V0XKDSKCJ,success,,990710.95,990710.95,0,Transaction Approved,2023-09-29 03:43:03.499742,no,2023-09-29 03:43:03
QSFJ93GRUF,failure,technical,808153.53,808153.53,300,,2023-09-29 04:51:03.499758,no,2023-09-29 04:51:03
YYAWX2VFZN,success,,28287.6,-7949.89,0,Transaction Approved,2023-09-29 09:39:03.499772,yes,2023-09-29 09:39:03
H1YPUQ37HY,success,,627880.52,-288769.91,000,Transaction Approved,2023-09-29 04:29:03.499787,yes,2023-09-29 04:29:03
PF0OP4L8FV,failure,business,734269.06,-371005.28,500,,2023-09-29 00:19:03.499803,yes,2023-09-29 00:19:03
4BH1S8N1S4,failure,technical,490288.15,490288.15,100,,2023-09-29 00:53:03.499820,no,2023-09-29 00:53:03
39J8R6YOPC,failure,business,990593.8,-190278.98,500,,2023-09-29 01:11:03.499835,yes,2023-09-29 01:11:03
IA682AC37B,failure,business,987723.82,-321447.72,400,,2023-09-29 08:16:03.499852,yes,2023-09-29 08:16:03
UUVJT594QD,failure,technical,975775.44,975775.44,300,,2023-09-28 13:08:03.499869,no,2023-09-28 13:08:03
FFYCOR2DXM,success,,131667.08,-58791.16,0,Transaction Approved,2023-09-29 12:21:03.499884,yes,2023-09-29 12:21:03
JEWX5CT0PT,failure,technical,651822.49,-313372.73,200,,2023-09-29 00:34:03.499900,yes,2023-09-29 00:34:03
NSAPP6XW0C,success,,950705.86,-582510.55,0,Transaction Approved,2023-09-28 18:29:03.499917,yes,2023-09-28 18:29:03
36RUV36W48,success,,963477.71,-844693.91,000,Transaction Approved,2023-09-28 13:01:03.499933,yes,2023-09-28 13:01:03
I27Q4BMUZX,success,,439977.8,439977.8,0,Transaction Approved,2023-09-28 23:08:03.499949,no,2023-09-28 23:08:03
JNEDTURSDF,success,,91043.06,-31739.79,000,Transaction Approved,2023-09-28 14:19:03.499976,yes,2023-09-28 14:19:03
S4V03J2DHN,success,,959249.65,959249.65,0,Transaction Approved,2023-09-28 17:39:03.500002,no,2023-09-28 17:39:03
P8D1WL8A8A,failure,technical,894294.11,-443881.57,300,,2023-09-28 23:57:03.500025,yes,2023-09-28 23:57:03
L0NY0K2YWA,success,,626741.35,626741.35,00,Transaction Approved,2023-09-29 01:32:03.500041,no,2023-09-29 01:32:03
U6BDQXKF20,success,,584015.71,584015.71,000,Transaction Approved,2023-09-28 20:51:03.500151,no,2023-09-28 20:51:03
XZWLQINLRG,failure,technical,888131.48,888131.48,200,,2023-09-29 01:47:03.500219,no,2023-09-29 01:47:03
2H3UF78FW9,failure,technical,150719.57,-72036.9,300,,2023-09-29 01:23:03.500242,yes,2023-09-29 01:23:03
379SERAADH,failure,technical,727981.86,727981.86,300,,2023-09-28 21:49:03.500263,no,2023-09-28 21:49:03
YU2CDCXXBJ,success,,593041.76,-152775.21,000,Transaction Approved,2023-09-29 12:06:03.500286,yes,2023-09-29 12:06:03
3YW2MBUQNI,failure,business,516511.78,516511.78,400,,2023-09-29 05:48:03.500305,no,2023-09-29 05:48:03
H2EMOCPPFZ,success,,732573.17,732573.17,000,Transaction Approved,2023-09-28 16:50:03.500321,no,2023-09-28 16:50:03
RZXISQA2KY,success,,390164.62,-240252.25,0,Transaction Approved,2023-09-28 16:17:03.500338,yes,2023-09-28 16:17:03
PA88JFJ6TO,success,,432555.66,432555.66,000,Transaction Approved,2023-09-28 15:06:03.500355,no,2023-09-28 15:06:03
B0148QA71V,failure,technical,440725.6,-194553.24,200,,2023-09-29 00:21:03.500373,yes,2023-09-29 00:21:03
KFX6HA1ESS,failure,business,972932.47,972932.47,400,,2023-09-29 04:48:03.500391,no,2023-09-29 04:48:03
6Z19L3V51M,failure,business,409574.42,409574.42,500,,2023-09-29 00:42:03.500407,no,2023-09-29 00:42:03
OYFPSGCSGI,success,,436300.07,-155525.83,0,Transaction Approved,2023-09-29 02:14:03.500422,yes,2023-09-29 02:14:03
VBS8VE8NL9,success,,462502.72,462502.72,00,Transaction Approved,2023-09-29 03:47:03.500439,no,2023-09-29 03:47:03
H3NMJT5E6S,failure,technical,96206.67,-15409.7,200,,2023-09-29 06:35:03.500455,yes,2023-09-29 06:35:03
EZHTU4XS6P,failure,technical,785878.46,785878.46,200,,2023-09-29 02:30:03.500474,no,2023-09-29 02:30:03
1J4TJZV6YP,failure,business,508672.2,508672.2,500,,2023-09-28 23:39:03.500491,no,2023-09-28 23:39:03
21VGPCXP95,success,,117217.46,-23440.41,000,Transaction Approved,2023-09-29 00:48:03.500514,yes,2023-09-29 00:48:03
OQI4233NP1,success,,653565.99,-68680.87,0,Transaction Approved,2023-09-28 23:30:03.500530,yes,2023-09-28 23:30:03
S8TAD8IVGY,success,,132470.77,-56088.73,000,Transaction Approved,2023-09-29 04:48:03.500546,yes,2023-09-29 04:48:03
UD8YF6G0O7,failure,technical,198571.72,198571.72,200,,2023-09-29 06:09:03.500563,no,2023-09-29 06:09:03
WJPJQASJ6L,failure,technical,718086.98,-636860.01,100,,2023-09-28 16:12:03.500579,yes,2023-09-28 16:12:03
23PCUIHST5,failure,business,998772.26,-618191.23,600,,2023-09-28 13:48:03.500595,yes,2023-09-28 13:48:03
F0B7A8T30B,success,,736406.84,-389732.68,00,Transaction Approved,2023-09-29 04:45:03.500612,yes,2023-09-29 04:45:03
0LYD6Q305O,failure,technical,276550.92,276550.92,200,,2023-09-29 01:30:03.500629,no,2023-09-29 01:30:03
4QH4WPWHKO,success,,748751.02,748751.02,00,Transaction Approved,2023-09-29 10:00:03.500644,no,2023-09-29 10:00:03
BTH3WDIQUG,success,,903478.56,-530587.5,0,Transaction Approved,2023-09-28 23:49:03.500658,yes,2023-09-28 23:49:03
8LCFR4B3NZ,success,,47116.18,-21126.41,000,Transaction Approved,2023-09-29 05:12:03.500674,yes,2023-09-29 05:12:03
INEOLB6IL1,failure,business,869192.14,869192.14,400,,2023-09-29 09:10:03.500691,no,2023-09-29 09:10:03
DTYHAKGOLM,success,,741802.03,741802.03,000,Transaction Approved,2023-09-29 03:05:03.500706,no,2023-09-29 03:05:03
EIFMVPVXIV,failure,business,645130.99,-534025.33,400,,2023-09-28 20:54:03.500722,yes,2023-09-28 20:54:03
AG3U3MOBHM,success,,242180.63,242180.63,000,Transaction Approved,2023-09-28 16:47:03.500738,no,2023-09-28 16:47:03
X1YPPISENI,success,,664966.62,-164430.52,00,Transaction Approved,2023-09-28 23:13:03.500754,yes,2023-09-28 23:13:03
KFNIBG0YLA,failure,business,478303.31,-236504.79,400,,2023-09-28 23:07:03.500771,yes,2023-09-28 23:07:03
3KD4TUMXYY,failure,business,230446.85,-150692.07,500,,2023-09-28 20:07:03.500788,yes,2023-09-28 20:07:03
DGHQVFUQ1Z,success,,956334.33,-815845.52,0,Transaction Approved,2023-09-28 21:06:03.500804,yes,2023-09-28 21:06:03
S8VXR73R66,success,,374444.83,374444.83,000,Transaction Approved,2023-09-28 23:31:03.500820,no,2023-09-28 23:31:03
12CAID8D34,success,,837793.58,-128802.8,0,Transaction Approved,2023-09-28 13:47:03.500835,yes,2023-09-28 13:47:03
UM7Z8ZW82Z,failure,technical,166021.42,166021.42,200,,2023-09-29 04:39:03.500853,no,2023-09-29 04:39:03
PMTGOAX8HY,success,,814833.54,814833.54,00,Transaction Approved,2023-09-28 20:35:03.500868,no,2023-09-28 20:35:03
ESTO8UUMOL,success,,517271.45,-452712.89,00,Transaction Approved,2023-09-29 10:06:03.500882,yes,2023-09-29 10:06:03
W6RNX5N43I,failure,business,483198.32,483198.32,600,,2023-09-28 18:06:03.500899,no,2023-09-28 18:06:03
6U6CW5GR6O,success,,255757.92,-114367.52,0,Transaction Approved,2023-09-29 02:46:03.500914,yes,2023-09-29 02:46:03
YR915EGZS2,success,,89570.05,89570.05,000,Transaction Approved,2023-09-28 22:08:03.500930,no,2023-09-28 22:08:03
DCUPPMQCBP,failure,business,22588.99,22588.99,500,,2023-09-29 05:07:03.500946,no,2023-09-29 05:07:03
N0GCHXJ7UQ,failure,business,304102.14,304102.14,500,,2023-09-28 15:54:03.500979,no,2023-09-28 15:54:03
KNDB8EWU10,success,,89456.65,-30080.61,0,Transaction Approved,2023-09-28 12:47:03.500995,yes,2023-09-28 12:47:03
P0KFZ986JR,failure,technical,220314.99,220314.99,300,,2023-09-28 12:30:03.501012,no,2023-09-28 12:30:03
NNYNW6H4LW,success,,314226.07,314226.07,0,Transaction Approved,2023-09-28 13:25:03.501028,no,2023-09-28 13:25:03
XEADSKV75Z,failure,business,862170.08,-535022.08,400,,2023-09-28 13:01:03.501043,yes,2023-09-28 13:01:03
RVJFFOYMMA,failure,business,853350.32,853350.32,600,,2023-09-28 16:48:03.501060,no,2023-09-28 16:48:03
Q6BL0TD9T2,success,,205989.1,205989.1,000,Transaction Approved,2023-09-29 01:33:03.501076,no,2023-09-29 01:33:03
9X8J5AVTGX,failure,business,597485.75,597485.75,500,,2023-09-28 15:28:03.501092,no,2023-09-28 15:28:03
6JKBAQ3F1C,failure,technical,151194.61,151194.61,300,,2023-09-29 01:54:03.501108,no,2023-09-29 01:54:03
S4ZOQUKJAG,success,,261727.65,261727.65,00,Transaction Approved,2023-09-29 08:35:03.501124,no,2023-09-29 08:35:03
4B8G56G174,success,,832029.34,-129135.87,000,Transaction Approved,2023-09-28 18:51:03.501139,yes,2023-09-28 18:51:03
X1IBY1FYYP,failure,business,914805.74,914805.74,400,,2023-09-29 08:52:03.501157,no,2023-09-29 08:52:03
ZHPSKK5AAE,success,,745492.64,745492.64,000,Transaction Approved,2023-09-29 08:30:03.501175,no,2023-09-29 08:30:03
0FQHDWEF92,success,,211803.45,-141985.91,000,Transaction Approved,2023-09-29 07:25:03.501189,yes,2023-09-29 07:25:03
4M325Z7Q1D,failure,technical,599990.63,-290326.85,300,,2023-09-29 01:38:03.501207,yes,2023-09-29 01:38:03
IUYLSZU0B1,failure,technical,763779.7,763779.7,100,,2023-09-29 00:02:03.501224,no,2023-09-29 00:02:03
FIOZ7YVRUE,failure,business,417886.05,417886.05,500,,2023-09-28 17:15:03.501239,no,2023-09-28 17:15:03
85H05RNU3C,success,,118776.17,118776.17,0,Transaction Approved,2023-09-29 08:58:03.501255,no,2023-09-29 08:58:03
Q7IGY3CSGH,success,,310551.12,310551.12,00,Transaction Approved,2023-09-28 17:31:03.501270,no,2023-09-28 17:31:03
HNV0U3CTRR,success,,679059.09,-544234.1,00,Transaction Approved,2023-09-29 10:56:03.501316,yes,2023-09-29 10:56:03
DX1M65SF6Y,success,,555173.59,555173.59,00,Transaction Approved,2023-09-29 07:25:03.501334,no,2023-09-29 07:25:03
NH59F9OMPM,failure,business,132208.05,-95678.16,400,,2023-09-29 10:58:03.501349,yes,2023-09-29 10:58:03
EEIVLGPI5S,success,,780350.59,780350.59,00,Transaction Approved,2023-09-29 04:25:03.501366,no,2023-09-29 04:25:03
4XC2S811WC,success,,300169.6,300169.6,0,Transaction Approved,2023-09-28 16:19:03.501381,no,2023-09-28 16:19:03
EREGSYF0RW,failure,business,518424.89,-330110.39,500,,2023-09-29 03:54:03.501397,yes,2023-09-29 03:54:03
45E36786K6,success,,923477.94,-491183.29,000,Transaction Approved,2023-09-28 21:09:03.501414,yes,2023-09-28 21:09:03
X6TZU3G9DM,failure,technical,942759.76,942759.76,300,,2023-09-28 21:10:03.501431,no,2023-09-28 21:10:03
037HEKNC8V,failure,technical,581197.96,-377992.5,100,,2023-09-29 11:28:03.501447,yes,2023-09-29 11:28:03
JUV9TKVV7H,failure,technical,740479.79,740479.79,200,,2023-09-28 13:07:03.501465,no,2023-09-28 13:07:03
J67C1KQTGN,failure,technical,659716.34,-416233.11,100,,2023-09-28 17:47:03.501482,yes,2023-09-28 17:47:03
HQDSN9OQV4,success,,821895.04,-446751.04,0,Transaction Approved,2023-09-28 18:34:03.501498,yes,2023-09-28 18:34:03
48DJWXH3YI,success,,172346.19,-54264.92,0,Transaction Approved,2023-09-28 20:56:03.501514,yes,2023-09-28 20:56:03
0CBUP2WBIB,failure,technical,343402.32,-153018.21,100,,2023-09-28 14:21:03.501531,yes,2023-09-28 14:21:03
EECJPFKAUK,success,,427333.8,427333.8,00,Transaction Approved,2023-09-28 20:19:03.501548,no,2023-09-28 20:19:03
9ML8HH2GLZ,success,,777545.62,777545.62,0,Transaction Approved,2023-09-29 04:53:03.501562,no,2023-09-29 04:53:03
9AVLCWGTAI,success,,90057.09,-23077.22,000,Transaction Approved,2023-09-29 02:35:03.501577,yes,2023-09-29 02:35:03
QAJ338U0PT,success,,922824.4,-438743.68,00,Transaction Approved,2023-09-29 10:03:03.501593,yes,2023-09-29 10:03:03
WJ08D3VC84,failure,technical,68552.3,-17276.27,200,,2023-09-29 07:10:03.501611,yes,2023-09-29 07:10:03
C04I8H4GHU,success,,92709.81,-16330.42,000,Transaction Approved,2023-09-29 07:44:03.501627,yes,2023-09-29 07:44:03
LIWG4YINIX,success,,792062.4,792062.4,00,Transaction Approved,2023-09-29 00:16:03.501644,no,2023-09-29 00:16:03
557DRZUXAB,failure,business,242744.39,-124798.62,600,,2023-09-29 03:40:03.501661,yes,2023-09-29 03:40:03
G6EUHN933J,success,,238843.47,-85526.2,000,Transaction Approved,2023-09-29 10:50:03.501678,yes,2023-09-29 10:50:03
18534HO8O2,success,,323349.3,323349.3,00,Transaction Approved,2023-09-29 04:47:03.501695,no,2023-09-29 04:47:03
1OQQ1EFRL8,failure,technical,976301.27,976301.27,100,,2023-09-29 07:44:03.501712,no,2023-09-29 07:44:03
6M72D9UOKF,failure,business,418617.51,-233460.06,500,,2023-09-28 14:18:03.501729,yes,2023-09-28 14:18:03
KCZ8MY1BVF,failure,technical,472539.73,-127980.95,300,,2023-09-28 13:07:03.501747,yes,2023-09-28 13:07:03
6B8A6J0YTW,failure,business,204135.49,204135.49,500,,2023-09-29 09:16:03.501764,no,2023-09-29 09:16:03
V5DDFU18I6,success,,143727.28,143727.28,000,Transaction Approved,2023-09-28 13:32:03.501780,no,2023-09-28 13:32:03
P9FWP5JMEE,success,,389249.16,-77681.36,0,Transaction Approved,2023-09-28 23:30:03.501796,yes,2023-09-28 23:30:03
JJKJHFHSCY,success,,213795.12,-147790.31,0,Transaction Approved,2023-09-29 09:12:03.501813,yes,2023-09-29 09:12:03
H30WZSTYX8,failure,technical,567908.0,-483069.59,300,,2023-09-29 00:22:03.501831,yes,2023-09-29 00:22:03
C5JYC1G7JX,failure,business,630461.82,630461.82,500,,2023-09-29 09:51:03.501850,no,2023-09-29 09:51:03
4ELOUH5NTV,failure,technical,561884.2,-399147.25,200,,2023-09-29 05:46:03.501868,yes,2023-09-29 05:46:03
2URFC7G6TV,success,,926505.1,926505.1,00,Transaction Approved,2023-09-29 09:45:03.501887,no,2023-09-29 09:45:03
V6NTS3YZ3F,success,,572150.51,572150.51,00,Transaction Approved,2023-09-28 16:02:03.501905,no,2023-09-28 16:02:03
HPC7A4S223,success,,637882.12,-161353.83,00,Transaction Approved,2023-09-29 10:07:03.501924,yes,2023-09-29 10:07:03
3X9V14XA6D,failure,technical,305781.11,-63270.81,300,,2023-09-29 04:27:03.501941,yes,2023-09-29 04:27:03
D7MMJR4FDR,success,,902539.72,902539.72,0,Transaction Approved,2023-09-29 09:35:03.501958,no,2023-09-29 09:35:03
BGD3RJWEIE,success,,58995.38,58995.38,000,Transaction Approved,2023-09-29 05:27:03.501983,no,2023-09-29 05:27:03
0XIIJVUMB9,success,,286322.62,-41581.76,000,Transaction Approved,2023-09-29 11:13:03.501999,yes,2023-09-29 11:13:03
63YCM5E1I0,failure,business,281507.61,281507.61,400,,2023-09-28 19:39:03.502018,no,2023-09-28 19:39:03
KGS2NRTQSE,success,,930857.4,-345048.31,0,Transaction Approved,2023-09-29 02:34:03.502034,yes,2023-09-29 02:34:03
LNLWCILVSC,success,,950585.79,-689846.2,000,Transaction Approved,2023-09-29 02:08:03.502051,yes,2023-09-29 02:08:03
RQCKT9E2QC,failure,technical,367107.81,-199543.31,200,,2023-09-28 14:36:03.502068,yes,2023-09-28 14:36:03
5PUBCA76PR,failure,technical,398403.39,-304467.66,100,,2023-09-28 15:37:03.502085,yes,2023-09-28 15:37:03
L9STUE6OPD,success,,250293.44,250293.44,000,Transaction Approved,2023-09-28 15:51:03.502103,no,2023-09-28 15:51:03
0U0Q7NZ8F4,success,,649858.74,-184165.12,000,Transaction Approved,2023-09-29 10:14:03.502119,yes,2023-09-29 10:14:03
M5EWP11DBK,failure,business,991228.81,991228.81,400,,2023-09-28 23:00:03.502136,no,2023-09-28 23:00:03
7JNLK3H5CR,success,,112456.45,112456.45,000,Transaction Approved,2023-09-29 07:00:03.502152,no,2023-09-29 07:00:03
VMA147HA5U,failure,technical,408976.22,-80639.2,100,,2023-09-29 04:25:03.502169,yes,2023-09-29 04:25:03
C7UK4BUPUC,failure,technical,757275.99,-331182.2,200,,2023-09-28 13:01:03.502186,yes,2023-09-28 13:01:03
UH5WFYGMXI,failure,technical,444525.13,444525.13,200,,2023-09-28 14:20:03.502204,no,2023-09-28 14:20:03
RY5WA4H755,failure,technical,874671.38,874671.38,100,,2023-09-28 20:23:03.502223,no,2023-09-28 20:23:03
AYO64IZ4MD,failure,business,573575.7,573575.7,400,,2023-09-29 03:49:03.502239,no,2023-09-29 03:49:03
IUDCBIR6VR,success,,565397.63,-75897.41,000,Transaction Approved,2023-09-28 21:46:03.502256,yes,2023-09-28 21:46:03
D81C6OHCU1,success,,563272.88,-199783.41,0,Transaction Approved,2023-09-29 02:14:03.502272,yes,2023-09-29 02:14:03
BS24QIKS9L,success,,929569.46,-295241.85,00,Transaction Approved,2023-09-29 11:24:03.502294,yes,2023-09-29 11:24:03
WSPID1EMOB,failure,business,13194.71,-1686.34,600,,2023-09-29 03:10:03.502311,yes,2023-09-29 03:10:03
T3L5A0B93X,failure,business,466459.19,-78911.13,400,,2023-09-29 07:25:03.502328,yes,2023-09-29 07:25:03
I5LLY0E1H9,success,,277555.55,-146732.42,000,Transaction Approved,2023-09-29 05:46:03.502345,yes,2023-09-29 05:46:03
04W6XPU0FB,success,,181402.26,-108427.54,0,Transaction Approved,2023-09-28 18:05:03.502360,yes,2023-09-28 18:05:03
CZQQO5ZD77,failure,technical,694429.61,694429.61,300,,2023-09-28 17:55:03.502377,no,2023-09-28 17:55:03
20O5WN3TUY,failure,technical,377305.5,377305.5,300,,2023-09-28 16:27:03.502393,no,2023-09-28 16:27:03
